mean_fit_time,mean_score_time,mean_test_score,mean_train_score,param_colsample_bytree,param_gamma,param_max_depth,param_min_child_weight,param_n_estimators,param_subsample,params,rank_test_score,split0_test_score,split0_train_score,split1_test_score,split1_train_score,split2_test_score,split2_train_score,std_fit_time,std_score_time,std_test_score,std_train_score
0.33089152971903485,0.007776339848836263,0.9502152868277772,1.0,0.6,0.5,3,1,900,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 900}",53,0.9234042553191489,1.0,0.9584541062801932,1.0,0.9690821256038646,1.0,0.0356182663658596,0.0024053307445422354,0.019547951817038004,0.0
0.3829536437988281,0.005415439605712891,0.9473340670866617,1.0,0.6,0.5,3,1,900,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 3, 'min_child_weight': 1, 'n_estimators': 900}",133,0.9215130023640663,1.0,0.961352657004831,1.0,0.9594202898550724,1.0,0.05658650914772207,0.0005854514053908621,0.01837517613866719,0.0
0.12222766876220703,0.003679513931274414,0.8891658094957284,0.9695725763163819,0.6,0.5,3,5,500,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500}",1263,0.8562647754137116,0.9774154589371981,0.8956521739130434,0.9666666666666667,0.9159420289855073,0.9646356033452808,0.023079533712439464,0.00044408966092480224,0.024810266571052075,0.005607400491421773
0.14211583137512207,0.004667758941650391,0.9223910680162325,0.9909004727027168,0.6,0.5,3,5,500,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500}",672,0.8973995271867612,0.9945652173913043,0.9256038647342995,0.9884109916367981,0.9444444444444444,0.9897252090800478,0.02342111464230583,0.0012799247480147654,0.019356281218094386,0.0026463253889665627
0.17449363072713217,0.005543231964111328,0.920810272246493,0.9959296486762593,0.6,0.5,3,5,500,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 500}",715,0.8907801418439716,0.9977053140096618,0.9251207729468598,0.9936678614097969,0.9468599033816425,0.9964157706093191,0.03184326633417416,0.0013064553244188488,0.023115727567943813,0.0016837441956129154
0.14243475596110025,0.0037740866343180337,0.8933120034691978,0.9714581926480008,0.6,0.5,3,5,600,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 600}",1178,0.8633569739952719,0.9812801932367149,0.9009661835748792,0.9685782556750298,0.9159420289855074,0.964516129032258,0.004041985564467951,0.0002653649362883906,0.022154571523792597,0.007140447693200691
0.1575287183125814,0.0038776397705078125,0.9262231285351269,0.9926202967811196,0.6,0.5,3,5,600,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 600}",567,0.9026004728132387,0.9966183574879227,0.9294685990338164,0.9898446833930705,0.9468599033816425,0.9913978494623655,0.03424490639766202,2.8515367067558007e-05,0.01822927949991784,0.002897291640039555
0.1577335993448893,0.010789076487223307,0.9219350605796651,0.9965685765241633,0.6,0.5,3,5,600,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 600}",688,0.890307328605201,0.9981884057971016,0.9270531400966184,0.9945041816009558,0.948792270531401,0.9970131421744325,0.016567635006904294,0.005322744070372836,0.02416879071296394,0.0015365775704285099
0.1712352434794108,0.003616889317830404,0.8957085183659659,0.9733368829324883,0.6,0.5,3,5,700,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 700}",1122,0.8661938534278959,0.9832125603864733,0.9033816425120773,0.9702508960573477,0.9178743961352657,0.9665471923536441,0.034837389852961954,6.258698364022437e-05,0.021799609206879685,0.007144980016886777
0.18609793980916342,0.005213340123494466,0.9260626856422179,0.9938574619500287,0.6,0.5,3,5,700,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 700}",571,0.9026004728132387,0.9973429951690821,0.9294685990338163,0.9918757467144564,0.9463768115942028,0.9923536439665472,0.02576812843358674,0.0013168385749875256,0.018048167499632534,0.002472354183328524
0.2121872901916504,0.0054543813069661455,0.9222525701998615,0.9967685661350925,0.6,0.5,3,5,700,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 700}",675,0.8912529550827423,0.9984299516908212,0.9260869565217391,0.9946236559139785,0.9497584541062802,0.9972520908004779,0.03470301442664286,0.001991129581863428,0.024058621830739764,0.001591083270758138
0.1548473834991455,0.0050776004791259766,0.9001671577111997,0.9748588817896905,0.6,0.5,3,5,800,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 800}",1058,0.8756501182033096,0.9856280193236715,0.9009661835748792,0.9724014336917562,0.9241545893719807,0.966547192353644,0.0072813196542221735,0.001657001692025692,0.019827638209999412,0.00798117693203049
0.2043917179107666,0.008340279261271158,0.9307020248740877,0.9941764929960347,0.6,0.5,3,5,800,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 800}",487,0.9063829787234042,0.9974637681159421,0.9314009661835748,0.9921146953405018,0.9545893719806764,0.9929510155316607,0.026027346957302126,0.005397147232304292,0.01970399703423119,0.002349395830280034
0.20567830403645834,0.004984060923258464,0.9225717679028685,0.9967685661350925,0.6,0.5,3,5,800,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 800}",662,0.8917257683215131,0.9984299516908212,0.9265700483091788,0.9946236559139785,0.9497584541062802,0.9972520908004779,0.017341578041161553,0.0007545492730341907,0.023880027036976836,0.001591083270758138
0.18648592631022134,0.007892688115437826,0.9014355081091747,0.9764934289127837,0.6,0.5,3,5,900,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 900}",1044,0.8799054373522459,0.9861111111111112,0.903864734299517,0.9738351254480286,0.9207729468599033,0.9695340501792115,0.0186926970566161,0.0038577463672110016,0.016786690041849933,0.007023753520164064
0.2176347573598226,0.005488157272338867,0.9330968516880452,0.9945357816909944,0.6,0.5,3,5,900,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 900}",458,0.909692671394799,0.9977053140096618,0.9342995169082124,0.9927120669056154,0.9555555555555555,0.9931899641577061,0.004147994819899452,0.0005299021563011508,0.018759420070152855,0.0022496737222979036
0.2589431603749593,0.008731921513875326,0.9230497204159737,0.9967685661350926,0.6,0.5,3,5,900,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 3, 'min_child_weight': 5, 'n_estimators': 900}",646,0.8926713947990544,0.9984299516908213,0.9265700483091788,0.9946236559139785,0.9502415458937198,0.9972520908004779,0.008934755914494134,0.004783955624156659,0.023654619522885136,0.0015910832707581766
0.08700497945149739,0.003193378448486328,0.7957677138031906,0.8758977888594531,0.6,0.5,3,10,500,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 500}",1969,0.8170212765957446,0.8921497584541063,0.8202898550724638,0.8722222222222222,0.7497584541062803,0.8633213859020311,0.008199017816053455,0.0007147627562111504,0.03247192690982197,0.01205269288247386
0.11069472630818684,0.003668705622355143,0.8633817700561118,0.9448305715720395,0.6,0.5,3,10,500,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 500}",1585,0.8430260047281325,0.9521739130434782,0.8657004830917874,0.9465949820788532,0.8816425120772946,0.9357228195937873,0.013659796040363827,0.0006615353398149001,0.01586375540250521,0.006831031022719343
0.13372389475504556,0.006442944208780925,0.8765465276886845,0.9669705469845722,0.6,0.5,3,10,500,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 500}",1375,0.840661938534279,0.9792270531400966,0.8956521739130434,0.9566905615292711,0.893719806763285,0.9649940262843488,0.00861621669140582,0.00236333192587796,0.025525423283651975,0.00930603170314861
0.11463538805643718,0.0032656987508138022,0.8031058848067295,0.8811767354076845,0.6,0.5,3,10,600,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 600}",1930,0.8288416075650118,0.8983091787439613,0.8241545893719806,0.8796296296296295,0.7560386473429951,0.8655913978494624,0.009176142822978314,0.0008175937371618228,0.03324571475372522,0.013401702600328516
0.12414995829264323,0.003138939539591471,0.8712249028977255,0.9483935899433794,0.6,0.5,3,10,600,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 600}",1504,0.8482269503546099,0.9573671497584542,0.8758454106280193,0.9502986857825567,0.8898550724637682,0.9375149342891278,0.008071113300407157,0.00011313111618336905,0.017319104229013664,0.008215824461670612
0.124877134958903,0.0033153692881266275,0.8806910335793432,0.9694487732239018,0.6,0.5,3,10,600,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 600}",1342,0.8482269503546099,0.9817632850241546,0.8966183574879226,0.9589605734767026,0.8975845410628019,0.9676224611708483,0.011625438734239399,7.4875665922078e-05,0.023084716116856765,0.009398314574625284
0.14140828450520834,0.0031180381774902344,0.806302926085231,0.88473715651135,0.6,0.5,3,10,700,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 700}",1897,0.8321513002364066,0.9027777777777778,0.8227053140096618,0.8823775388291517,0.7637681159420291,0.8690561529271206,0.014297678647012728,6.801771879338513e-05,0.030241687147480142,0.013867536247094574
0.1503744920094808,0.0038320223490397134,0.8737801726045917,0.950826363998407,0.6,0.5,3,10,700,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 700}",1462,0.8515366430260047,0.9583333333333333,0.8797101449275362,0.9548387096774194,0.8903381642512077,0.9393070489844684,0.017250476351785966,0.000764143369738267,0.01639704051612793,0.008269383790701782
0.1538856029510498,0.005329449971516927,0.8849976704457214,0.9710846189808322,0.6,0.5,3,10,700,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 700}",1324,0.8553191489361702,0.9826086956521739,0.8966183574879227,0.9608721624850658,0.9033816425120773,0.9697729988052568,0.014559497908131686,0.0012232207858959092,0.021280103558815853,0.008922237355616208
0.14149371782938638,0.006464242935180664,0.8090338314303014,0.887337021453431,0.6,0.5,3,10,800,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 800}",1846,0.8312056737588652,0.9059178743961352,0.8241545893719807,0.8860812425328555,0.7714975845410628,0.8700119474313023,0.026266426438446497,0.004503307416386617,0.02662586040904778,0.014685403940057878
0.15971946716308594,0.003590186436971029,0.8769518926409342,0.9531439925198691,0.6,0.5,3,10,800,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 800}",1372,0.8619385342789598,0.9605072463768116,0.878743961352657,0.9571087216248506,0.8903381642512076,0.9418160095579451,0.02051572693290509,7.016944974831621e-05,0.01167310673065418,0.008129366154531095
0.17001732190450033,0.004409392674763997,0.8875546282353983,0.972921752982529,0.6,0.5,3,10,800,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 800}",1293,0.8581560283687943,0.9840579710144928,0.8990338164251208,0.9636200716845877,0.9057971014492754,0.9710872162485065,0.013754296971200657,0.0008744591203184122,0.021082776444089363,0.008443975210219085
0.1579150358835856,0.011801958084106445,0.8104727532180486,0.8887365158519905,0.6,0.5,3,10,900,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 900}",1825,0.8326241134751773,0.9074879227053141,0.8256038647342995,0.8882317801672641,0.7729468599033817,0.8704898446833931,0.02893456475635316,0.011532647443167069,0.02661724138484057,0.015108618134751565
0.19293649991353354,0.0065224965413411455,0.8801590624162992,0.956178899797413,0.6,0.5,3,10,900,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 900}",1348,0.8624113475177305,0.9628019323671497,0.8830917874396136,0.960215053763441,0.8951690821256039,0.9455197132616486,0.030557283523628145,0.0039233261662647454,0.013544106106728095,0.007610811539327834
0.21014014879862467,0.004027446111043294,0.8893076834777207,0.9739191037695011,0.6,0.5,3,10,900,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 3, 'min_child_weight': 10, 'n_estimators': 900}",1260,0.8614657210401891,0.9845410628019324,0.8999999999999999,0.9648148148148148,0.9067632850241546,0.9724014336917561,0.05199357507759711,0.00011458062765761659,0.01998605728716416,0.0081243956395118
0.18590696652730307,0.006652355194091797,0.9455573786849911,0.9998805256869773,0.6,0.5,4,1,500,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 500}",182,0.924822695035461,1.0,0.9555555555555556,0.9997610513739547,0.9565217391304348,0.9998805256869774,0.039616207163886266,0.0017541372769838022,0.014747230491088335,9.75503680917003e-05
0.1831523577372233,0.004579941431681315,0.9511779441852298,1.0,0.6,0.5,4,1,500,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 500}",33,0.9234042553191488,1.0,0.9618357487922706,1.0,0.9685990338164251,1.0,0.02017576785772469,0.00023316844049992046,0.01993798092190063,0.0
0.19420448939005533,0.004912853240966797,0.9463528408182926,1.0,0.6,0.5,4,1,500,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 500}",164,0.9267139479905437,1.0,0.9550724637681158,1.0,0.9574879227053141,1.0,0.027794060659911662,0.0009578986189411993,0.013997537935567727,0.0
0.1851950486501058,0.005121787389119466,0.9476414482099945,0.9999203504579849,0.6,0.5,4,1,600,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 600}",125,0.9252955082742317,1.0,0.9570048309178745,0.9998805256869774,0.9608695652173913,0.9998805256869774,0.02594747295601564,0.0003044082963070844,0.01596541338185584,5.6320731277264074e-05
0.20761609077453613,0.004918018976847331,0.9508604345650334,1.0,0.6,0.5,4,1,600,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 600}",38,0.9224586288416076,1.0,0.9613526570048309,1.0,0.9690821256038646,1.0,0.015272690566154159,0.00022798454490856914,0.02043733354699301,0.0
0.24032791455586752,0.005487203598022461,0.9469912362243065,1.0,0.6,0.5,4,1,600,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 600}",145,0.9276595744680851,1.0,0.9545893719806764,1.0,0.9589371980676329,1.0,0.03697149155957141,0.0013667223272406355,0.013858176003450223,0.0
0.2548423608144124,0.006588538487752278,0.9462042145050579,1.0,0.6,0.5,4,1,700,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 700}",169,0.9234042553191488,1.0,0.9545893719806763,1.0,0.9608695652173913,1.0,0.039738228024327915,0.0011846347253117802,0.016411118284897386,0.0
0.22548770904541016,0.005113999048868815,0.9510158132095106,1.0,0.6,0.5,4,1,700,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 700}",35,0.9238770685579196,1.0,0.961352657004831,1.0,0.9681159420289855,1.0,0.006252842327902529,8.755651588040076e-05,0.019490981094001037,0.0
0.26539182662963867,0.00455927848815918,0.9477900745232293,1.0,0.6,0.5,4,1,700,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 700}",120,0.9286052009456265,1.0,0.9545893719806764,1.0,0.9603864734299516,1.0,0.02046720036232005,5.902870394418134e-05,0.013843143201965592,0.0
0.24722750981648764,0.006730318069458008,0.9482832197816297,1.0,0.6,0.5,4,1,800,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 800}",106,0.9252955082742317,1.0,0.9579710144927536,1.0,0.9618357487922706,1.0,0.029153347187180576,0.001087380188121637,0.016419537299588803,0.0
0.27634986241658527,0.005354245503743489,0.951497141888237,1.0,0.6,0.5,4,1,800,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 800}",28,0.9238770685579196,1.0,0.9623188405797102,1.0,0.9685990338164252,1.0,0.03143277828850392,0.00013365090484510875,0.019803416136904665,0.0
0.29898444811503094,0.006123940149943034,0.947950517416138,1.0,0.6,0.5,4,1,800,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 800}",114,0.9286052009456265,1.0,0.9550724637681159,1.0,0.9603864734299516,1.0,0.04307308181954649,0.0021159998110305764,0.01392358353082275,0.0
0.28905312220255536,0.007640918095906575,0.9490753057493101,1.0,0.6,0.5,4,1,900,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 900}",83,0.9281323877068558,1.0,0.9574879227053139,1.0,0.9618357487922706,1.0,0.03731471048619275,0.0019532019134419656,0.014995063528101194,0.0
0.3157988389333089,0.0056171417236328125,0.9524564230800683,1.0,0.6,0.5,4,1,900,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 900}",15,0.924822695035461,1.0,0.963768115942029,1.0,0.9690821256038646,1.0,0.01842297554950282,5.1512024693610056e-05,0.01976604325957356,0.0
0.32572635014851886,0.0059662659962972,0.9481126483918573,1.0,0.6,0.5,4,1,900,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 4, 'min_child_weight': 1, 'n_estimators': 900}",112,0.9281323877068558,1.0,0.9560386473429952,1.0,0.9603864734299516,1.0,0.03933544134020838,0.0014554698276874362,0.014315654879419711,0.0
0.11532870928446452,0.0034578641255696616,0.8891658094957284,0.9695725763163819,0.6,0.5,4,5,500,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 500}",1263,0.8562647754137116,0.9774154589371981,0.8956521739130434,0.9666666666666667,0.9159420289855073,0.9646356033452808,0.019024794539430564,0.0004134416634431718,0.024810266571052075,0.005607400491421773
0.14038284619649252,0.004021485646565755,0.9225380062466565,0.9916190500926358,0.6,0.5,4,5,500,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 500}",665,0.9011820330969267,0.995048309178744,0.923671497584541,0.9891278375149343,0.9429951690821256,0.9906810035842294,0.018506399283748646,0.0005817710477157184,0.017104140742505772,0.0025063844636505975
0.15355801582336426,0.005733331044514974,0.9238181732243057,0.9964105760739702,0.6,0.5,4,5,500,1.0,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 1.0, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 500}",633,0.902127659574468,0.9985507246376811,0.9314009661835748,0.9942652329749104,0.9381642512077295,0.996415770609319,0.004207842565737522,0.00028689158585063276,0.01566588919780485,0.0017495485008648024
0.1410531997680664,0.00450444221496582,0.8933120034691978,0.9714581926480008,0.6,0.5,4,5,600,0.5,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.5, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 600}",1178,0.8633569739952719,0.9812801932367149,0.9009661835748792,0.9685782556750298,0.9159420289855074,0.964516129032258,0.01927056115680684,0.001375557598594417,0.022154571523792597,0.007140447693200691
0.19194579124450684,0.004089514414469401,0.9268581477755194,0.9931393174380552,0.6,0.5,4,5,600,0.8,"{'colsample_bytree': 0.6, 'gamma': 0.5, 'subsample': 0.8, 'max_depth': 4, 'min_child_weight': 5, 'n_estimators': 600}",553,0.9044917257683215,0.9969806763285024,0.9275362318840579,0.9905615292712067,0.9487922705314009,0.9918757467144563,0.03417634879385861,4.5012237870749386e-05,0.018108159705883087,0.002768732618118397
